1066
976
947
1027
977
956
1081
971
928
990
930
939
993
1030
1067
892
904
1070
924
912
944
1032
972
1017
966
918
884
948
953
950
894
952
931
926
1165
925
994
1886
1003
910
1065
989
901
978
936
917
919
899
995
955
879
937
898
933
923
1029
927
940
985
895
1075
909
951
934
975
893
932
1071
935
915
954
