1066
956
990
1027
1030
904
1032
1017
939
953
930
892
950
924
931
928
947
1165
952
1886
966
1067
1065
901
1003
989
944
919
915
917
1070
994
995
948
910
977
1081
937
1029
971
925
918
933
985
940
972
912
1075
909
879
899
955
894
926
898
932
936
884
893
975
951
993
1071
978
976
927
923
934
895
935
954
