1165
1027
1066
953
1886
1032
879
1030
1017
1029
985
1071
1065
1075
939
972
1067
898
947
1070
976
993
971
977
892
910
926
918
884
948
956
912
904
925
950
1081
955
940
951
954
893
894
917
937
994
933
930
931
928
1003
944
924
932
915
895
935
934
936
927
923
952
995
899
989
966
901
909
990
919
978
975
