1066
939
953
1886
947
904
892
956
1165
1027
930
1065
931
1032
1030
1017
950
1070
928
994
898
879
918
933
1075
925
993
990
910
985
926
1067
972
924
1071
884
1081
1029
901
917
948
919
912
966
976
977
971
952
940
934
989
1003
951
944
894
937
915
955
954
895
893
995
936
899
975
935
932
978
923
909
927
