947
977
953
898
972
923
937
919
985
1070
901
1067
966
910
1065
1029
939
934
948
884
935
940
927
951
932
975
936
993
1071
909
894
915
1003
895
954
1081
918
1886
912
926
955
950
917
879
1165
978
944
989
933
928
976
1075
899
892
924
931
925
971
1017
893
995
1030
994
952
1032
930
904
956
1027
990
1066
