1066
976
956
977
1027
928
1081
947
939
990
971
930
892
924
1030
944
1067
918
1032
912
904
972
953
1070
1017
966
978
993
925
948
926
884
894
950
1065
952
931
1165
917
933
1003
1886
994
989
927
937
915
879
1029
910
901
955
899
985
1075
919
923
951
895
934
898
975
940
909
995
893
936
1071
932
935
954
