994
933
930
931
934
939
898
947
993
904
1886
928
892
926
884
919
918
925
901
956
1066
953
990
1070
950
1071
879
1065
1075
966
1081
976
910
912
924
972
917
895
1165
985
975
989
951
954
978
940
948
952
935
894
936
923
899
1017
1027
1032
1030
1029
1067
971
977
955
893
937
1003
944
932
915
927
995
909
