1027
1066
990
956
904
952
1032
924
939
928
1030
995
884
947
1017
977
898
932
927
971
948
892
925
918
930
931
976
1067
950
1003
933
944
975
1070
966
989
1165
912
899
1081
909
955
994
1886
934
937
978
953
993
1065
951
915
954
940
919
901
936
879
926
917
910
1029
894
1075
985
972
935
893
1071
923
895
